Survey,Year,Quarter,Ship,Gear,HaulNo,ShootLat,ShootLon,DateTime,Depth,Area,Subarea,DayNight,AphiaID,Species,Sex,Age_0,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,DateofCalculation
NS-IBTS,2013,3,DAN2,GOV,1,57.3613,9.1668,30/07/2013 14:32:00,21,8,43F9,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,2,56.5725,7.1835,31/07/2013 05:11:00,35,7,42F7,D,126436,Gadus morhua,-9,0.00,0.000,0.000,1.000,1.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,3,56.3633,7.0851,31/07/2013 07:38:00,35,7,41F7,D,126436,Gadus morhua,-9,0.00,0.000,1.333,0.667,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,4,56.1834,6.6027,31/07/2013 10:43:00,41,7,41F6,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,5,56.0976,5.9416,31/07/2013 13:58:00,46,7,41F5,D,126436,Gadus morhua,-9,0.00,2.000,0.000,2.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,6,54.4087,7.1224,01/08/2013 05:24:00,40,6,37F7,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,7,54.2966,6.5482,01/08/2013 08:44:00,37,6,37F6,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,9,54.2687,5.5984,01/08/2013 13:08:00,40,6,37F5,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,10,53.2356,4.2039,02/08/2013 06:15:00,29,6,35F4,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,11,53.1808,3.7469,02/08/2013 08:47:00,27,6,35F3,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,12,52.8491,4.1119,02/08/2013 12:15:00,29,6,34F4,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,13,52.6724,3.8983,02/08/2013 14:18:00,25,6,34F3,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,14,52.4251,4.1253,03/08/2013 05:27:00,22,6,33F4,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,15,52.1983,3.7029,03/08/2013 08:55:00,29,6,33F3,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,16,51.8062,3.5784,03/08/2013 14:39:00,24,6,32F3,D,126436,Gadus morhua,-9,4.00,2.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,17,51.7718,1.7733,04/08/2013 05:28:00,31,5,32F1,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,18,51.6578,2.1464,04/08/2013 09:14:00,50,6,32F2,D,126436,Gadus morhua,-9,0.00,4.615,4.615,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,19,52.2278,2.3663,04/08/2013 13:04:00,43,5,33F2,D,126436,Gadus morhua,-9,0.00,2.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,20,52.5946,2.4536,04/08/2013 16:09:00,50,5,34F2,D,126436,Gadus morhua,-9,0.00,2.000,2.000,2.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,21,53.3341,2.2905,05/08/2013 05:25:00,20,5,35F2,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,22,53.5734,2.2344,05/08/2013 08:20:00,19,5,36F2,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,24,53.6646,1.5428,05/08/2013 13:58:00,84,5,36F1,D,126436,Gadus morhua,-9,0.00,2.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,25,54.2876,2.8476,06/08/2013 05:29:00,46,6,37F2,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,26,54.3128,3.4948,06/08/2013 08:15:00,45,6,37F3,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,27,54.2232,4.4660,06/08/2013 12:53:00,48,6,37F4,D,126436,Gadus morhua,-9,0.00,2.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,28,55.2592,7.6155,07/08/2013 15:30:00,24,6,39F7,D,126436,Gadus morhua,-9,2.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,29,55.1421,6.2077,08/08/2013 04:29:00,47,6,39F6,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,30,55.0890,5.7033,08/08/2013 06:53:00,44,6,39F5,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,31,55.3117,4.3048,08/08/2013 12:55:00,46,6,39F4,D,126436,Gadus morhua,-9,0.00,0.000,2.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,32,55.1130,3.7709,08/08/2013 16:18:00,44,6,39F3,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,33,55.2157,2.6184,09/08/2013 05:31:00,33,2,39F2,D,126436,Gadus morhua,-9,0.00,2.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,34,55.2168,1.8827,09/08/2013 08:44:00,37,2,39F1,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,35,54.3730,1.3533,09/08/2013 15:00:00,37,4,37F1,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,36,53.4846,1.4493,10/08/2013 05:06:00,19,5,35F1,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,37,53.4507,0.6745,10/08/2013 10:11:00,88,5,35F0,D,126436,Gadus morhua,-9,0.00,14.000,2.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,39,53.9457,0.8167,10/08/2013 15:24:00,49,4,36F0,D,126436,Gadus morhua,-9,0.00,17.000,4.000,1.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,40,54.2705,0.6093,11/08/2013 06:31:00,64,4,37F0,D,126436,Gadus morhua,-9,0.00,6.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,41,55.2108,0.7177,11/08/2013 13:49:00,74,4,39F0,D,126436,Gadus morhua,-9,0.00,13.889,6.111,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,42,56.2909,-1.3278,12/08/2013 04:29:00,63,3,41E8,D,126436,Gadus morhua,-9,0.00,1.936,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,43,56.1810,-0.7747,12/08/2013 07:25:00,76,3,41E9,D,126436,Gadus morhua,-9,0.00,6.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,44,56.1665,0.7166,12/08/2013 13:25:00,85,2,41F0,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,45,56.0668,1.1712,12/08/2013 16:13:00,84,2,41F1,D,126436,Gadus morhua,-9,0.00,3.000,3.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,46,56.2861,2.6949,13/08/2013 05:27:00,80,2,41F2,D,126436,Gadus morhua,-9,2.00,5.333,0.667,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,47,56.2810,3.5870,13/08/2013 09:29:00,71,2,41F3,D,126436,Gadus morhua,-9,0.00,2.000,2.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,48,56.3727,4.3332,13/08/2013 12:54:00,66,2,41F4,D,126436,Gadus morhua,-9,0.00,2.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,49,56.9614,6.4576,14/08/2013 05:33:00,54,7,42F6,D,126436,Gadus morhua,-9,0.00,110.333,14.667,1.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,50,57.1918,6.8370,14/08/2013 08:40:00,68,7,43F6,D,126436,Gadus morhua,-9,0.00,58.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,51,57.1575,7.2624,14/08/2013 13:43:00,55,7,43F7,D,126436,Gadus morhua,-9,0.00,4.000,0.000,0.000,0.000,0.000,2.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,52,56.8847,7.5329,15/08/2013 06:20:00,26,7,42F7,D,126436,Gadus morhua,-9,0.00,1.936,0.000,0.968,0.968,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DAN2,GOV,53,57.1395,7.7823,15/08/2013 09:27:00,45,7,43F7,D,126436,Gadus morhua,-9,2.00,0.000,3.333,0.667,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,1,57.1565,8.3882,20/08/2013 07:28:00,29,8,43F8,D,126436,Gadus morhua,-9,0.00,6.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,2,57.2897,8.5965,20/08/2013 10:43:00,26,8,43F8,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,3,57.4157,8.5477,20/08/2013 12:25:00,38,8,43F8,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,4,57.4548,8.5407,20/08/2013 14:30:00,53,8,43F8,D,126436,Gadus morhua,-9,0.00,0.000,1.000,1.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,5,57.4870,9.1458,21/08/2013 05:34:00,24,8,43F9,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,6,57.5842,9.0960,21/08/2013 07:08:00,34,8,44F9,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,7,57.7265,9.1217,21/08/2013 09:02:00,88,8,44F9,D,126436,Gadus morhua,-9,98.00,461.636,67.453,11.717,1.194,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,8,57.7123,9.4143,21/08/2013 11:14:00,33,8,44F9,D,126436,Gadus morhua,-9,0.00,187.350,19.409,9.852,1.389,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,9,57.7060,9.5857,21/08/2013 13:05:00,30,8,44F9,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,10,58.0252,9.6388,21/08/2013 15:49:00,265,8,45F9,D,126436,Gadus morhua,-9,0.00,0.000,2.444,8.444,1.778,1.333,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,11,58.8037,10.1493,22/08/2013 05:36:00,232,8,46G0,D,126436,Gadus morhua,-9,0.00,7.821,22.223,2.456,1.000,0.500,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,12,58.8107,10.2517,22/08/2013 08:27:00,169,8,46G0,D,126436,Gadus morhua,-9,0.00,52.100,68.406,3.944,1.150,0.400,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,13,58.6627,10.8238,22/08/2013 12:13:00,82,8,46G0,D,126436,Gadus morhua,-9,0.00,21.750,0.250,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,14,58.3232,10.9970,22/08/2013 15:05:00,107,8,45G0,D,126436,Gadus morhua,-9,18.00,102.329,301.144,11.027,1.500,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,15,58.0548,9.9688,23/08/2013 05:24:00,159,8,45F9,D,126436,Gadus morhua,-9,0.00,75.321,33.434,12.494,6.250,0.000,0.500,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,16,57.7133,10.0087,23/08/2013 09:03:00,48,8,44G0,D,126436,Gadus morhua,-9,8.00,19.100,1.344,1.556,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,17,57.7012,10.7983,23/08/2013 13:00:00,25,8,44G0,D,126436,Gadus morhua,-9,0.00,18.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,18,57.6752,10.9637,23/08/2013 14:30:00,31,8,44G0,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,19,56.2195,10.9627,24/08/2013 05:27:00,21,9,41G0,D,126436,Gadus morhua,-9,0.00,12.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,20,56.4550,11.0882,24/08/2013 07:40:00,18,9,41G1,D,126436,Gadus morhua,-9,0.00,4.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,21,56.3510,11.9100,24/08/2013 11:27:00,31,9,41G1,D,126436,Gadus morhua,-9,0.00,2.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,22,56.4032,12.2587,24/08/2013 13:40:00,33,9,41G2,D,126436,Gadus morhua,-9,0.00,2.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,23,56.3553,12.5595,25/08/2013 05:22:00,23,9,41G2,D,126436,Gadus morhua,-9,0.00,2.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,24,56.5502,12.5742,25/08/2013 07:58:00,22,9,42G2,D,126436,Gadus morhua,-9,0.00,6.333,3.667,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,25,56.8177,12.2132,25/08/2013 10:39:00,38,9,42G2,D,126436,Gadus morhua,-9,0.00,10.000,21.833,14.167,0.000,2.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,26,56.8760,12.2923,25/08/2013 12:25:00,26,9,42G2,D,126436,Gadus morhua,-9,0.00,10.667,3.333,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,27,57.0487,12.1930,25/08/2013 14:09:00,30,9,43G2,D,126436,Gadus morhua,-9,0.00,33.667,4.333,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,28,58.2107,10.7390,26/08/2013 05:07:00,196,8,45G0,D,126436,Gadus morhua,-9,0.00,9.500,23.450,1.050,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,29,58.2592,11.1632,26/08/2013 07:51:00,62,8,45G1,D,126436,Gadus morhua,-9,8.00,57.750,6.028,0.222,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,30,58.2712,11.3163,26/08/2013 10:17:00,40,8,45G1,D,126436,Gadus morhua,-9,0.00,0.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,31,56.5908,11.8230,27/08/2013 05:24:00,33,9,42G1,D,126436,Gadus morhua,-9,0.00,18.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,32,56.7893,11.8710,27/08/2013 07:55:00,44,9,42G1,D,126436,Gadus morhua,-9,0.00,12.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,33,56.9233,11.6953,27/08/2013 09:48:00,58,9,42G1,D,126436,Gadus morhua,-9,0.00,12.000,2.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,34,57.1002,11.8327,27/08/2013 11:51:00,55,9,43G1,D,126436,Gadus morhua,-9,0.00,7.400,4.600,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,35,57.1880,11.6590,27/08/2013 13:41:00,72,9,43G1,D,126436,Gadus morhua,-9,0.00,20.133,188.283,17.583,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,36,57.2175,12.0512,28/08/2013 05:32:00,31,9,43G2,D,126436,Gadus morhua,-9,0.00,16.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,37,57.1592,11.4500,28/08/2013 08:31:00,68,9,43G1,D,126436,Gadus morhua,-9,0.00,23.000,15.000,2.000,2.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,38,57.3178,11.5767,28/08/2013 10:58:00,62,9,43G1,D,126436,Gadus morhua,-9,0.00,4.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,39,57.3698,11.3147,28/08/2013 12:58:00,40,9,43G1,D,126436,Gadus morhua,-9,0.00,4.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,40,57.4408,10.8277,28/08/2013 15:34:00,40,9,43G0,D,126436,Gadus morhua,-9,186.00,2.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,41,57.5282,10.8320,29/08/2013 05:27:00,31,8,44G0,D,126436,Gadus morhua,-9,0.00,8.000,0.000,0.000,0.000,0.000,0.000,,,,,20141121
NS-IBTS,2013,3,DANS,GOV,42,57.7980,10.9040,29/08/2013 07:55:00,54,8,44G0,D,126436,Gadus morhua,-9,74.00,105.286,19.953,1.761,0.000,0.000,0.000,,,,,20141121
